Transaccion_ID,SKU_ID,Fecha_Venta,Cantidad_Vendida,Precio_Venta_Final,Costo_Envio,Tiempo_Entrega_Real,Estado_Envio,Ciudad_Destino,Canal_Venta,Categoria,Stock_Actual,Costo_Unitario_USD,Punto_Reorden,Lead_Time_Dias,Bodega_Origen,Ultima_Revision,_catalog_match,NPS,Rating_Producto,Rating_Logistica,Ticket_Soporte,Venta_Fantasma,Ingreso_USD,Margen_USD,Margen_Pct,Brecha_Entrega_Dias
TRX-17148,PROD-3006,2025-12-15,4,1414.63,30.98,24,Entregado,Medellín,WhatsApp,Sin categoría,1284.0,277.3,160.0,5.0,SUR,2026-01-11,both,-42.9,3.0,3.0,1.0,False,5658.52,4518.340000000001,79.85020818164467,19.0
TRX-17149,PROD-3817,2026-01-01,5,772.48,5.76,10,En Camino,Bucaramanga,WhatsApp,,,,,,,,left_only,,,,,True,3862.4,,,
TRX-17150,PROD-2330,2024-09-26,8,647.37,97.2,6,Perdido,Bucaramanga,Físico,Laptops,892.0,357.03,240.0,27.5,BOD-EXT-99,2025-02-25,both,,,,,False,5178.96,2225.5200000000004,42.972334213818996,-21.5
TRX-17151,PROD-2874,2025-12-05,3,1983.43,83.31,12,Perdido,Bogotá,Físico,Tablets,509.0,976.71,222.0,5.0,BOD-EXT-99,2025-12-13,both,,,,,False,5950.29,2936.85,49.35641792248781,7.0
TRX-17152,PROD-2010,2025-07-29,14,1184.9,52.345,17,Devuelto,Cali,WhatsApp,Monitores,736.0,1325.88,205.0,3.0,NORTE,2025-09-06,both,-41.6,4.0,2.0,1.0,False,16588.600000000002,-2026.0649999999976,-12.213598495352214,14.0
TRX-17153,PROD-2751,2025-09-24,12,1424.33,63.48,5,Perdido,Bogotá,Online,Sin categoría,1061.0,355.91,188.0,5.0,SUR,2025-10-15,both,,,,,False,17091.96,12757.56,74.64070826283235,0.0
TRX-17154,PROD-2658,2024-12-22,5,1057.39,83.9,22,Entregado,Bogotá,Físico,Laptops,54.0,284.1,109.0,5.0,NORTE,2025-08-16,both,,,,,False,5286.950000000001,3782.5500000000006,71.54503068877142,17.0
TRX-17155,PROD-1171,2024-12-20,3,1542.25,81.98,9,Devuelto,Cali,App,Monitores,1529.0,564.27,148.0,10.0,OCCIDENTE,2024-12-23,both,,,,,False,4626.75,2851.96,61.640676500783485,-1.0
TRX-17156,PROD-3490,2025-08-08,13,1506.62,93.53,9,En Camino,Bogotá,Físico,Smartphones,902.0,814.16,154.0,5.0,ZONA_FRANCA,2024-09-23,both,28.4,1.0,4.0,1.0,False,19586.059999999998,8908.449999999997,45.48362457788855,4.0
TRX-17157,PROD-2558,2025-10-02,7,1317.72,41.68,5,Desconocido,Medellín,WhatsApp,Smartphones,0.0,1369.4,187.0,0.0,OCCIDENTE,2024-04-08,both,,,,,False,9224.04,-403.4400000000002,-4.373788491810532,5.0
TRX-17158,PROD-3949,2024-12-23,10,1995.51,57.71,19,En Camino,Cali,Físico,,,,,,,,left_only,60.9,5.0,2.0,0.0,True,19955.1,,,
TRX-17159,PROD-2281,2025-02-19,3,924.99,14.37,22,Perdido,Bogotá,Online,Smartphones,1257.0,1452.54,135.0,3.0,ZONA_FRANCA,2024-05-15,both,-98.3,1.0,4.0,1.0,False,2774.9700000000003,-1597.0199999999995,-57.55089244208044,19.0
TRX-17160,PROD-2614,2025-05-14,7,1415.32,96.7,27,Retrasado,Medellín,Físico,Laptops,469.0,89.3,177.0,27.5,NORTE,2025-11-19,both,81.3,5.0,5.0,1.0,False,9907.24,9185.439999999999,92.71441895018188,-0.5
TRX-17161,PROD-3504,2025-11-05,14,1597.58,98.59,24,Entregado,Medellín,Online,,,,,,,,left_only,,,,,True,22366.12,,,
TRX-17162,PROD-3342,2025-08-25,2,758.31,79.96,28,Entregado,Bogotá,App,Laptops,1066.0,236.91,109.0,27.5,NORTE,2025-02-20,both,,,,,False,1516.62,962.8399999999999,63.4859094565547,0.5
TRX-17163,PROD-3432,2024-11-20,7,919.78,48.14,11,Perdido,Bucaramanga,Físico,Tablets,1228.0,1484.23,299.0,3.0,ZONA_FRANCA,2025-02-24,both,,,,,False,6438.46,-3999.2900000000004,-62.11563013515655,8.0
TRX-17164,PROD-3196,2025-03-26,9,1938.64,52.345,28,Entregado,Ventas_Web,App,Smartphones,53.0,958.86,108.0,0.0,SUR,2025-12-11,both,,,,,False,17447.760000000002,8765.675000000003,50.239543643424724,28.0
TRX-17165,PROD-3151,2025-12-04,12,74.26,52.17,12,Devuelto,Medellín,WhatsApp,Smartphones,1655.0,1335.56,264.0,5.0,NORTE,2025-03-16,both,,,,,False,891.1200000000001,-15187.769999999999,-1704.346215997845,7.0
TRX-17166,PROD-3627,2024-11-05,5,677.24,46.36,5,Perdido,Medellín,App,,,,,,,,left_only,-49.95,3.5,4.5,1.0,True,3386.2,,,
TRX-17167,PROD-3884,2025-03-21,12,977.56,32.86,8,Retrasado,Ventas_Web,Físico,,,,,,,,left_only,61.3,5.0,5.0,0.0,True,11730.72,,,
TRX-17168,PROD-1157,2024-12-07,6,12.92,55.14,17,En Camino,Ventas_Web,Físico,Tablets,219.0,739.61,183.0,0.0,NORTE,2024-05-02,both,69.3,3.0,1.0,1.0,False,77.52,-4415.28,-5695.665634674922,17.0
TRX-17169,PROD-3132,2025-02-13,13,1799.26,10.08,8,Entregado,Medellín,Online,Laptops,1109.0,892.11,124.0,10.0,OCCIDENTE,2024-07-18,both,,,,,False,23390.38,11782.87,50.37485496174068,-2.0
TRX-17170,PROD-1447,2025-01-01,10,579.63,99.23,2,Desconocido,Bogotá,Físico,Laptops,22.0,1009.66,139.0,3.0,NORTE,2024-07-30,both,,,,,False,5796.3,-4399.53,-75.90238600486516,-1.0
TRX-17171,PROD-2849,2025-10-08,11,522.83,45.28,23,En Camino,Barranquilla,WhatsApp,Tablets,1441.0,286.86,220.0,10.0,NORTE,2025-02-26,both,-87.0,5.0,3.0,1.0,False,5751.13,2550.39,44.34589376348648,13.0
TRX-17172,PROD-2871,2025-06-21,3,1642.45,93.1,18,Retrasado,Medellín,Online,Monitores,1256.0,213.13,236.0,5.0,NORTE,2024-04-21,both,62.3,5.0,5.0,1.0,False,4927.35,4194.86,85.13419992490891,13.0
TRX-17173,PROD-1173,2025-12-31,13,563.19,73.81,19,Retrasado,Cali,Físico,Accesorios,1340.0,634.65,137.0,27.5,NORTE,2024-11-04,both,,,,,False,7321.470000000001,-1002.7899999999977,-13.696566399916923,-8.5
TRX-17174,PROD-2006,2024-11-16,10,1318.67,32.54,21,Devuelto,Ventas_Web,Físico,Accesorios,1609.0,567.93,229.0,3.0,SUR,2025-04-22,both,,,,,False,13186.7,7474.8600000000015,56.68484154488993,18.0
TRX-17175,PROD-3124,2025-03-30,5,1644.79,26.09,10,Retrasado,Barranquilla,Físico,Tablets,1035.0,653.43,259.0,0.0,ZONA_FRANCA,2025-04-04,both,-75.9,2.0,5.0,0.0,False,8223.95,4930.710000000001,59.9554958383745,10.0
TRX-17176,PROD-3203,2025-09-08,13,1587.03,52.345,7,Retrasado,Ventas_Web,Físico,Smartphones,1523.0,1211.19,245.0,10.0,NORTE,2025-07-29,both,,,,,False,20631.39,4833.574999999998,23.42825665163616,-3.0
TRX-17177,PROD-2620,2025-08-23,5,1566.08,99.59,9,Entregado,Bogotá,WhatsApp,Monitores,136.0,826.54,218.0,10.0,BOD-EXT-99,2024-09-05,both,,,,,False,7830.4,3598.1099999999997,45.950526154474865,-1.0
TRX-17178,PROD-1160,2024-12-08,3,186.39,78.35,12,En Camino,Bogotá,Físico,Smartphones,1751.0,1001.79,289.0,5.0,ZONA_FRANCA,2025-11-26,both,,,,,False,559.17,-2524.5499999999997,-451.4816603179713,7.0
TRX-17179,PROD-3284,2025-07-15,8,168.9,28.72,12,Desconocido,Bogotá,Online,Tablets,1807.0,1247.03,193.0,10.0,BOD-EXT-99,2024-11-30,both,,,,,False,1351.2,-8653.759999999998,-640.4499703966843,2.0
TRX-17180,PROD-2586,2025-04-29,6,620.47,11.41,5,Entregado,Ventas_Web,Físico,Laptops,1496.0,237.15,188.0,3.0,NORTE,2025-05-04,both,,,,,False,3722.82,2288.51,61.472485911217845,2.0
TRX-17181,PROD-3114,2025-06-26,13,81.54,71.21,11,Entregado,Bucaramanga,Online,Monitores,1824.0,287.41,229.0,5.0,ZONA_FRANCA,2025-09-18,both,,,,,False,1060.02,-2747.5200000000004,-259.1951095262354,6.0
TRX-17182,PROD-3583,2024-11-27,3,1005.86,33.79,17,Perdido,Bogotá,Online,,,,,,,,left_only,,,,,True,3017.58,,,
TRX-17183,PROD-1201,2025-02-05,1,795.62,26.03,15,Desconocido,Medellín,Físico,Sin categoría,868.0,1378.81,240.0,0.0,NORTE,2025-12-24,both,,,,,False,795.62,-609.2199999999999,-76.57173022297076,15.0
TRX-17184,PROD-1777,2025-05-14,10,1118.48,74.82,11,Perdido,Ventas_Web,WhatsApp,Sin categoría,497.0,1494.96,174.0,0.0,SUR,2024-08-01,both,-43.5,3.0,5.0,0.0,False,11184.8,-3839.6200000000013,-34.32891066447323,11.0
TRX-17185,PROD-2192,2025-04-09,1,604.59,69.53,15,Devuelto,Medellín,Físico,Monitores,1839.0,1059.32,127.0,5.0,OCCIDENTE,2024-08-16,both,-28.3,2.5,2.5,0.5,False,604.59,-524.2599999999999,-86.71330984634213,10.0
TRX-17186,PROD-2800,2025-06-15,13,976.65,50.73,16,Desconocido,Medellín,Físico,Smartphones,987.0,1481.68,225.0,0.0,NORTE,2024-06-06,both,,,,,False,12696.449999999999,-6616.120000000001,-52.10999925175936,16.0
TRX-17187,PROD-2630,2025-12-07,11,676.14,94.55,19,Devuelto,Medellín,Online,Smartphones,1576.0,706.6,268.0,10.0,ZONA_FRANCA,2024-06-17,both,74.5,1.0,1.0,0.0,False,7437.54,-429.6100000000004,-5.7762378420822,9.0
TRX-17188,PROD-2247,2025-10-15,10,398.46,52.345,21,Retrasado,Barranquilla,App,Laptops,1473.0,1444.25,256.0,3.0,OCCIDENTE,2025-11-26,both,,,,,False,3984.6,-10510.244999999999,-263.7716458364704,18.0
TRX-17189,PROD-2171,2024-11-04,12,1302.24,69.57,12,Devuelto,Bogotá,App,Smartphones,1885.0,261.73,167.0,3.0,NORTE,2025-06-23,both,,,,,False,15626.880000000001,12416.550000000001,79.45635981078757,9.0
TRX-17190,PROD-2889,2025-09-18,2,1350.14,89.87,3,Devuelto,Medellín,WhatsApp,Monitores,559.0,988.65,236.0,3.0,SUR,2025-12-08,both,-49.1,3.0,3.0,1.0,False,2700.28,633.1100000000002,23.446087072451753,0.0
TRX-17191,PROD-1681,2025-05-08,10,1660.17,23.1,8,Retrasado,Bogotá,Online,Monitores,1074.0,166.15,145.0,3.0,BOD-EXT-99,2025-03-18,both,40.5,2.0,2.0,1.0,False,16601.7,14917.1,89.85284639524868,5.0
TRX-17192,PROD-2730,2025-05-07,5,1750.76,33.18,24,En Camino,Bucaramanga,WhatsApp,Laptops,995.0,610.12,132.0,3.0,ZONA_FRANCA,2024-10-26,both,,,,,False,8753.8,5670.019999999999,64.77209897415979,21.0
TRX-17193,PROD-2205,2024-11-24,7,1411.88,14.93,11,Retrasado,Ventas_Web,Físico,Laptops,0.0,508.35,251.0,3.0,NORTE,2024-06-04,both,,,,,False,9883.16,6309.779999999999,63.84375037943328,8.0
TRX-17194,PROD-3511,2025-03-12,1,1378.12,33.94,1,Retrasado,Cali,Físico,,,,,,,,left_only,-86.2,1.0,4.0,1.0,True,1378.12,,,
TRX-17195,PROD-1223,2025-12-17,1,122.78,97.32,24,En Camino,Barranquilla,WhatsApp,Accesorios,936.0,880.91,203.0,0.0,BOD-EXT-99,2025-04-19,both,,,,,False,122.78,-855.45,-696.7339957647825,24.0
TRX-17196,PROD-3826,2025-05-30,4,228.46,96.47,4,Retrasado,Medellín,Online,,,,,,,,left_only,,,,,True,913.84,,,
TRX-17197,PROD-3117,2025-08-26,13,1627.0,77.24,27,Perdido,Barranquilla,Físico,Accesorios,155.0,443.99,226.0,0.0,OCCIDENTE,2026-01-14,both,,,,,False,21151.0,15301.890000000001,72.34594109025578,27.0
TRX-17198,PROD-1582,2025-05-30,10,473.57,54.5,6,Devuelto,Cali,Online,Accesorios,512.0,139.1,244.0,5.0,ZONA_FRANCA,2025-01-28,both,35.3,1.0,4.0,1.0,False,4735.7,3290.2,69.47652934096332,1.0
TRX-17199,PROD-2898,2025-07-26,6,717.57,79.17,10,Retrasado,Ventas_Web,Físico,Sin categoría,32.0,1067.17,130.0,5.0,SUR,2025-11-08,both,,,,,False,4305.42,-2176.7700000000004,-50.55883049737309,5.0
TRX-17201,PROD-2850,2024-11-17,9,398.35,57.58,15,Devuelto,Barranquilla,WhatsApp,Smartphones,987.0,201.25,246.0,5.0,NORTE,2025-09-01,both,,,,,False,3585.15,1716.3200000000002,47.87303181177915,10.0
TRX-17202,PROD-1370,2025-03-12,1,1553.08,5.33,8,Perdido,Medellín,WhatsApp,Accesorios,1872.0,73.49,283.0,3.0,NORTE,2025-07-01,both,,,,,False,1553.08,1474.26,94.92492337806166,5.0
TRX-17203,PROD-3959,2025-11-04,11,531.1,52.65,14,Perdido,Medellín,Online,,,,,,,,left_only,,,,,True,5842.1,,,
TRX-17204,PROD-3050,2026-01-15,10,903.58,61.9,2,Retrasado,Medellín,App,Tablets,987.0,1039.87,240.0,0.0,BOD-EXT-99,2025-09-08,both,,,,,False,9035.800000000001,-1424.799999999998,-15.76838796786115,2.0
TRX-17205,PROD-1463,2024-10-26,5,311.83,30.25,24,En Camino,Bucaramanga,App,Laptops,771.0,1106.96,276.0,0.0,NORTE,2025-05-27,both,,,,,False,1559.1499999999999,-4005.9000000000005,-256.9284546066768,24.0
TRX-17206,PROD-1736,2025-08-03,9,1359.08,24.31,23,Entregado,Cali,App,Accesorios,1725.0,1437.24,170.0,10.0,BOD-EXT-99,2025-05-11,both,,,,,False,12231.72,-727.7500000000005,-5.949694728133088,13.0
TRX-17207,PROD-3397,2025-01-30,8,1459.26,31.01,20,Retrasado,Bogotá,Físico,Smartphones,1202.0,597.16,153.0,27.5,SUR,2025-08-05,both,-92.9,1.0,1.0,0.0,False,11674.08,6865.79,58.812257582610364,-7.5
TRX-17208,PROD-3851,2025-01-30,7,729.77,64.24,28,En Camino,Medellín,App,,,,,,,,left_only,,,,,True,5108.389999999999,,,
TRX-17209,PROD-3238,2025-10-21,13,1571.65,18.88,21,Perdido,Medellín,WhatsApp,Accesorios,1893.0,989.64,137.0,0.0,NORTE,2024-03-20,both,,,,,False,20431.45,7547.250000000001,36.93937532578452,21.0
TRX-17210,PROD-1554,2025-02-20,10,487.41,73.43,6,Devuelto,Bucaramanga,App,Laptops,0.0,530.46,160.0,5.0,OCCIDENTE,2024-08-23,both,,,,,False,4874.1,-503.93,-10.338934367370385,1.0
TRX-17211,PROD-2610,2025-02-12,2,1386.89,45.15,3,Perdido,Medellín,App,Monitores,1784.0,244.93,274.0,3.0,BOD-EXT-99,2025-11-14,both,,,,,False,2773.78,2238.77,80.71188053847096,0.0
TRX-17212,PROD-2693,2025-01-18,9,1462.63,52.345,2,Retrasado,Medellín,App,Smartphones,1962.0,1224.47,161.0,5.0,NORTE,2025-07-26,both,,,,,False,13163.670000000002,2091.0950000000025,15.885349602352553,-3.0
TRX-17213,PROD-2324,2025-04-14,12,1937.63,38.57,14,En Camino,Ventas_Web,App,Monitores,65.0,674.0,199.0,5.0,BOD-EXT-99,2024-06-20,both,-25.7,5.0,3.0,0.0,False,23251.56,15124.990000000002,65.04935582816809,9.0
TRX-17214,PROD-2846,2025-10-11,13,472.32,81.69,18,Retrasado,Bucaramanga,App,Sin categoría,1291.0,243.45,179.0,5.0,NORTE,2024-07-14,both,-26.0,1.0,4.0,0.0,False,6140.16,2893.62,47.12613352095059,13.0
TRX-17215,PROD-1102,2025-05-15,8,196.48,53.08,15,Perdido,Ventas_Web,Online,Tablets,1180.0,722.77,203.0,3.0,NORTE,2025-05-16,both,-12.2,2.0,3.0,1.0,False,1571.84,-4263.4,-271.23625814332246,12.0
TRX-17216,PROD-1732,2024-10-09,13,533.44,40.95,4,Entregado,Medellín,WhatsApp,Laptops,110.0,84.81,203.0,10.0,ZONA_FRANCA,2024-07-19,both,96.7,1.0,4.0,1.0,False,6934.720000000001,5791.240000000002,83.51079784043193,-6.0
TRX-17217,PROD-2858,2024-12-13,11,254.5,88.42,16,Perdido,Ventas_Web,App,Smartphones,1609.0,1250.87,162.0,10.0,BOD-EXT-99,2025-10-12,both,,,,,False,2799.5,-11048.49,-394.6594034649044,6.0
TRX-17218,PROD-3417,2024-10-06,10,347.69,39.98,23,Retrasado,Ventas_Web,Físico,Tablets,1210.0,512.88,211.0,5.0,OCCIDENTE,2024-11-08,both,,,,,False,3476.9,-1691.88,-48.66058845523311,18.0
TRX-17219,PROD-3918,2024-12-12,10,674.89,86.61,12,En Camino,Cali,Online,,,,,,,,left_only,-88.7,4.0,1.0,0.0,True,6748.9,,,
TRX-17220,PROD-1827,2025-04-17,9,833.84,52.9,17,Retrasado,Ventas_Web,Físico,Tablets,542.0,182.56,144.0,27.5,OCCIDENTE,2024-05-01,both,-67.1,4.0,1.0,0.0,False,7504.56,5808.620000000001,77.40120673297302,-10.5
TRX-17221,PROD-2862,2025-04-14,9,1808.41,24.76,1,Devuelto,Ventas_Web,WhatsApp,Smartphones,168.0,121.5,199.0,10.0,SUR,2025-02-16,both,,,,,False,16275.69,15157.43,93.12926210808881,-9.0
TRX-17222,PROD-1369,2025-10-06,9,399.28,63.22,20,Devuelto,Barranquilla,App,Smartphones,302.0,1180.3,237.0,27.5,NORTE,2026-01-09,both,-87.3,3.0,4.0,0.0,False,3593.5199999999995,-7092.4,-197.36637057815182,-7.5
TRX-17223,PROD-2024,2025-06-21,3,1943.8,32.11,9,En Camino,Medellín,WhatsApp,Sin categoría,17.0,990.68,213.0,5.0,NORTE,2024-04-25,both,,,,,False,5831.4,2827.2499999999995,48.48321157869464,4.0
TRX-17224,PROD-2327,2024-10-24,7,1622.2,52.345,12,Perdido,Medellín,App,Monitores,789.0,826.25,290.0,5.0,NORTE,2025-04-15,both,,,,,False,11355.4,5519.304999999999,48.60511298589217,7.0
TRX-17225,PROD-3833,2024-10-15,12,1764.13,18.98,28,Retrasado,Bogotá,App,,,,,,,,left_only,10.4,2.0,2.0,0.0,True,21169.56,,,
TRX-17226,PROD-3656,2025-01-02,1,1859.59,13.22,5,Desconocido,Cali,Físico,,,,,,,,left_only,,,,,True,1859.59,,,
TRX-17227,PROD-3914,2025-03-03,9,1508.95,27.96,17,Desconocido,Barranquilla,WhatsApp,,,,,,,,left_only,,,,,True,13580.550000000001,,,
TRX-17228,PROD-1671,2024-12-29,14,1579.67,74.97,3,Devuelto,Bucaramanga,App,Laptops,986.0,369.71,178.0,27.5,ZONA_FRANCA,2024-06-13,both,,,,,False,22115.38,16864.47,76.25674982749561,-24.5
TRX-17229,PROD-3942,2025-02-13,9,881.26,84.61,27,Entregado,Barranquilla,WhatsApp,,,,,,,,left_only,,,,,True,7931.34,,,
TRX-17230,PROD-1506,2025-11-14,3,1025.8,86.86,6,Devuelto,Medellín,App,Sin categoría,1332.0,1315.65,227.0,5.0,NORTE,2025-09-16,both,4.3,4.0,3.0,1.0,False,3077.3999999999996,-956.4100000000007,-31.078507831286174,1.0
TRX-17231,PROD-1373,2025-01-04,5,1865.65,30.66,29,Perdido,Cali,WhatsApp,Sin categoría,1864.0,1340.37,191.0,5.0,NORTE,2025-09-23,both,-27.7,1.0,5.0,0.0,False,9328.25,2595.7400000000007,27.82665558920484,24.0
TRX-17232,PROD-1467,2025-10-09,12,762.73,67.79,3,En Camino,Medellín,WhatsApp,Laptops,1626.0,1082.6,170.0,5.0,NORTE,2025-03-05,both,,,,,False,9152.76,-3906.2299999999987,-42.67816483771014,-2.0
TRX-17233,PROD-3892,2025-12-21,13,93.47,26.88,27,Entregado,Bogotá,App,,,,,,,,left_only,,,,,True,1215.11,,,
TRX-17234,PROD-2840,2025-11-13,8,1527.88,64.16,22,Retrasado,Ventas_Web,WhatsApp,Tablets,1547.0,99.85,126.0,3.0,SUR,2024-11-17,both,77.8,3.0,2.0,1.0,False,12223.04,11360.080000000002,92.93989056732205,19.0
TRX-17235,PROD-3597,2025-08-12,6,1150.58,89.29,6,Retrasado,Cali,App,,,,,,,,left_only,,,,,True,6903.48,,,
TRX-17236,PROD-2486,2025-03-12,10,1631.6,52.345,21,Desconocido,Bucaramanga,App,Smartphones,1722.0,869.85,143.0,5.0,OCCIDENTE,2025-11-26,both,40.4,2.0,2.0,1.0,False,16316.0,7565.155,46.36648075508703,16.0
TRX-17237,PROD-1349,2024-11-25,10,160.35,8.88,26,En Camino,Ventas_Web,App,Smartphones,918.0,276.49,195.0,3.0,ZONA_FRANCA,2025-12-19,both,,,,,False,1603.5,-1170.2800000000002,-72.98285001559091,23.0
TRX-17238,PROD-3145,2025-05-24,9,1246.25,98.6,13,Entregado,Ventas_Web,Online,Sin categoría,807.0,1494.53,150.0,10.0,SUR,2024-11-17,both,,,,,False,11216.25,-2333.1200000000003,-20.80124818901148,3.0
TRX-17239,PROD-3897,2024-12-02,14,502.93,83.57,21,Entregado,Bucaramanga,App,,,,,,,,left_only,-60.3,3.0,1.0,1.0,True,7041.02,,,
TRX-17240,PROD-2573,2025-06-23,13,1807.5,77.36,25,Entregado,Ventas_Web,WhatsApp,Laptops,1539.0,654.89,256.0,27.5,SUR,2024-05-20,both,-51.5,4.0,2.5,0.5,False,23497.5,14906.57,63.43896159165868,-2.5
TRX-17241,PROD-3977,2025-12-18,3,228.72,70.68,19,En Camino,Medellín,Online,,,,,,,,left_only,,,,,True,686.16,,,
TRX-17242,PROD-3095,2025-09-26,12,1687.71,78.18,15,En Camino,Bogotá,App,Smartphones,608.0,995.81,186.0,5.0,NORTE,2024-04-05,both,-35.650000000000006,3.5,2.5,0.0,False,20252.52,8224.62,40.610353674505696,10.0
TRX-17243,PROD-3507,2025-01-25,7,186.22,99.49,27,Retrasado,Cali,WhatsApp,,,,,,,,left_only,,,,,True,1303.54,,,
TRX-17244,PROD-1654,2025-10-10,13,59.94,78.17,26,Devuelto,Bogotá,WhatsApp,Laptops,1003.0,363.68,297.0,3.0,SUR,2025-06-05,both,-39.6,4.0,1.0,0.0,False,779.22,-4026.79,-516.7719001052334,23.0
TRX-17245,PROD-2551,2025-08-05,6,477.77,38.4,7,Perdido,Cali,WhatsApp,Monitores,929.0,1052.99,152.0,10.0,OCCIDENTE,2025-01-04,both,,,,,False,2866.62,-3489.7200000000007,-121.73640036000589,-3.0
TRX-17246,PROD-3254,2025-08-19,14,672.76,63.32,13,Retrasado,Bucaramanga,Online,Sin categoría,1540.0,457.86,244.0,0.0,OCCIDENTE,2025-04-24,both,,,,,False,9418.64,2945.2799999999993,31.270756712221715,13.0
TRX-17247,PROD-2558,2025-01-07,5,1256.79,37.01,20,Desconocido,Bogotá,Físico,Smartphones,0.0,1369.4,187.0,0.0,OCCIDENTE,2024-04-08,both,73.4,1.0,4.0,0.0,False,6283.95,-600.0600000000002,-9.549089346668897,20.0
TRX-17248,PROD-1179,2025-02-17,4,272.13,52.345,2,Desconocido,Cali,Físico,Smartphones,906.0,203.52,133.0,0.0,BOD-EXT-99,2025-01-14,both,,,,,False,1088.52,222.09499999999994,20.403391761290553,2.0
TRX-17249,PROD-1699,2025-10-22,5,880.29,97.16,26,Desconocido,Medellín,Online,Smartphones,285.0,1323.15,283.0,0.0,NORTE,2024-08-22,both,,,,,False,4401.45,-2311.46,-52.51587545013575,26.0
TRX-17250,PROD-2372,2025-12-29,13,416.48,90.51,19,Entregado,Bucaramanga,App,Sin categoría,1501.0,451.29,171.0,3.0,OCCIDENTE,2024-04-27,both,,,,,False,5414.24,-543.0400000000006,-10.029847217707392,16.0
TRX-17251,PROD-3316,2025-11-26,4,1712.05,58.92,19,Devuelto,Cali,Físico,Tablets,1604.0,299.96,224.0,10.0,OCCIDENTE,2025-02-08,both,,,,,False,6848.2,5589.44,81.61911159136707,9.0
TRX-17252,PROD-3701,2025-04-02,3,99.48,79.22,3,Perdido,Ventas_Web,Físico,,,,,,,,left_only,,,,,True,298.44,,,
TRX-17253,PROD-1614,2025-08-25,7,718.32,91.42,3,Entregado,Cali,WhatsApp,Laptops,885.0,913.74,178.0,3.0,ZONA_FRANCA,2025-11-08,both,,,,,False,5028.240000000001,-1459.3599999999997,-29.023276534135196,0.0
TRX-17254,PROD-1664,2025-05-06,6,1266.43,28.14,26,En Camino,Medellín,WhatsApp,Laptops,1456.0,965.62,233.0,0.0,ZONA_FRANCA,2025-04-24,both,,,,,False,7598.58,1776.7199999999996,23.382263528185522,26.0
TRX-17255,PROD-1592,2025-05-22,4,1827.05,60.05,6,Devuelto,Medellín,App,Monitores,912.0,540.22,217.0,3.0,NORTE,2025-01-04,both,,,,,False,7308.2,5087.2699999999995,69.6104375906516,3.0
TRX-17256,PROD-1732,2026-01-31,9,1737.31,50.76,13,En Camino,Ventas_Web,Físico,Laptops,110.0,84.81,203.0,10.0,ZONA_FRANCA,2024-07-19,both,,,,,False,15635.789999999999,14821.74,94.79367527959892,3.0
TRX-17257,PROD-3916,2025-12-26,1,1791.43,78.3,14,Perdido,Ventas_Web,WhatsApp,,,,,,,,left_only,,,,,True,1791.43,,,
TRX-17258,PROD-1210,2025-09-19,1,135.08,41.01,6,Desconocido,Cali,Online,Smartphones,1314.0,1245.48,238.0,27.5,ZONA_FRANCA,2025-12-18,both,,,,,False,135.08,-1151.41,-852.3911755996446,-21.5
TRX-17259,PROD-2718,2025-07-03,9,1683.44,72.35,27,Perdido,Bogotá,App,Tablets,369.0,409.07,131.0,0.0,SUR,2025-06-07,both,76.8,1.0,5.0,1.0,False,15150.960000000001,11396.980000000001,75.22282416427738,27.0
TRX-17260,PROD-2261,2025-11-28,7,1562.03,52.345,9,Entregado,Bogotá,WhatsApp,Smartphones,290.0,953.66,172.0,3.0,OCCIDENTE,2025-05-28,both,,,,,False,10934.21,4206.244999999999,38.46866851834746,6.0
TRX-17261,PROD-2267,2025-03-04,2,1805.84,43.28,24,En Camino,Bucaramanga,WhatsApp,Accesorios,308.0,632.72,160.0,10.0,BOD-EXT-99,2025-02-13,both,,,,,False,3611.68,2302.9599999999996,63.76423160412882,14.0
TRX-17262,PROD-3990,2024-09-30,11,630.04,15.55,10,Retrasado,Cali,WhatsApp,,,,,,,,left_only,,,,,True,6930.44,,,
TRX-17263,PROD-2827,2025-09-04,10,1824.41,15.18,16,Desconocido,Medellín,Online,Sin categoría,1423.0,1308.17,281.0,3.0,NORTE,2024-11-02,both,,,,,False,18244.100000000002,5147.220000000001,28.21306614193082,13.0
TRX-17264,PROD-2182,2025-11-02,5,811.26,16.31,23,Retrasado,Bucaramanga,Online,Sin categoría,172.0,265.33,205.0,0.0,NORTE,2025-09-29,both,,,,,False,4056.3,2713.3400000000006,66.89199516801027,23.0
TRX-17265,PROD-3565,2025-10-04,13,1271.86,8.09,15,En Camino,Medellín,WhatsApp,,,,,,,,left_only,,,,,True,16534.18,,,
TRX-17266,PROD-1740,2025-02-21,4,854.12,55.63,12,Perdido,Ventas_Web,App,Smartphones,1683.0,620.06,232.0,27.5,SUR,2025-06-10,both,99.8,2.0,2.0,0.0,False,3416.48,880.6100000000002,25.77535943427154,-15.5
TRX-17267,PROD-1481,2025-08-10,1,861.02,68.83,28,Desconocido,Bucaramanga,WhatsApp,Laptops,0.0,398.43,192.0,5.0,OCCIDENTE,2024-05-28,both,,,,,False,861.02,393.76,45.73180646210309,23.0
