Feedback_ID,Transaccion_ID,Rating_Producto,Rating_Logistica,Comentario_Texto,Recomienda_Marca,Ticket_Soporte_Abierto,Edad_Cliente,Satisfaccion_NPS,Ticket_Soporte
FB-11398,TRX-13288,2.0,5,Excelente,Maybe,Sí,57.0,-57.9,True
FB-11399,TRX-11879,5.0,2,,,Sí,22.0,14.0,True
FB-11400,TRX-11100,5.0,5,,SI,1,50.0,7.5,True
FB-11401,TRX-10000,4.0,1,Dañado,SI,1,31.0,81.7,True
FB-11402,TRX-12507,1.0,3,---,Maybe,0,84.0,27.0,False
FB-11403,TRX-19892,2.0,1,Lento,SI,No,40.0,53.9,False
FB-11404,TRX-11983,4.0,1,Precio justo,SI,0,82.0,-14.6,False
FB-11405,TRX-18516,3.0,1,Lento,NO,No,55.0,64.5,False
FB-11406,TRX-11587,4.0,5,Lento,Maybe,No,31.0,-38.1,False
FB-11407,TRX-14050,3.0,5,Excelente,,No,36.0,95.6,False
FB-11408,TRX-13347,3.0,4,Precio justo,Maybe,0,26.0,63.1,False
FB-11409,TRX-11697,4.0,4,Dañado,SI,0,50.0,-99.1,False
FB-11410,TRX-17761,1.0,4,---,NO,No,50.0,63.6,False
FB-11411,TRX-10403,4.0,1,No volvería,,0,62.0,7.6,False
FB-11412,TRX-18287,4.0,4,Dañado,SI,Sí,56.0,16.0,True
FB-11413,TRX-17271,1.0,4,Precio justo,NO,1,50.0,99.7,True
FB-11414,TRX-16401,1.0,2,,SI,1,21.0,43.5,True
FB-11415,TRX-10911,1.0,5,No volvería,SI,1,43.0,-73.9,True
FB-11416,TRX-11995,1.0,4,Lento,Maybe,No,42.0,50.8,False
FB-11417,TRX-14913,1.0,5,---,SI,Sí,50.0,-60.1,True
FB-11418,TRX-16628,1.0,3,No volvería,,1,35.0,87.0,True
FB-11419,TRX-17925,4.0,2,---,SI,Sí,46.0,-47.3,True
FB-11420,TRX-13015,2.0,3,Lento,Maybe,1,25.0,-7.7,True
FB-11421,TRX-13849,2.0,5,,NO,Sí,66.0,62.6,True
FB-11422,TRX-18957,2.0,5,Precio justo,SI,0,83.0,92.8,False
FB-11423,TRX-14264,4.0,3,Dañado,SI,0,64.0,-68.6,False
FB-11424,TRX-17194,1.0,4,Excelente,Maybe,Sí,56.0,-86.2,True
FB-11425,TRX-12018,3.0,2,No volvería,NO,Sí,81.0,58.0,True
FB-11426,TRX-17083,1.0,5,Excelente,SI,No,29.0,72.5,False
FB-11427,TRX-12396,5.0,1,,SI,Sí,53.0,20.4,True
FB-11428,TRX-10354,1.0,2,---,,No,31.0,-65.8,False
FB-11429,TRX-13027,2.0,3,Excelente,Maybe,1,68.0,-68.6,True
FB-11430,TRX-12321,1.0,5,No volvería,NO,0,72.0,-7.9,False
FB-11431,TRX-13943,1.0,5,Excelente,SI,1,45.0,-61.2,True
FB-11432,TRX-12797,5.0,3,Excelente,Maybe,No,60.0,-30.6,False
FB-11433,TRX-18380,3.0,1,Excelente,Maybe,0,37.0,58.9,False
FB-11434,TRX-18956,3.0,1,Dañado,Maybe,1,30.0,-78.8,True
FB-11435,TRX-13282,2.0,5,Lento,NO,1,63.0,-39.3,True
FB-11436,TRX-17801,3.0,4,Dañado,Maybe,Sí,62.0,-20.7,True
FB-11437,TRX-17871,2.0,1,,SI,0,47.0,-54.5,False
FB-11438,TRX-14751,4.0,1,,SI,1,65.0,41.7,True
FB-11439,TRX-14742,5.0,4,Dañado,NO,Sí,34.0,-6.2,True
FB-11440,TRX-11638,1.0,1,,SI,Sí,61.0,89.3,True
FB-11441,TRX-19646,5.0,4,Lento,NO,Sí,60.0,-32.0,True
FB-11442,TRX-18076,3.0,3,Lento,SI,No,81.0,85.1,False
FB-11443,TRX-16018,1.0,2,,Maybe,No,18.0,13.7,False
FB-11444,TRX-14508,5.0,2,Excelente,SI,Sí,66.0,7.7,True
FB-11445,TRX-16409,5.0,3,---,Maybe,1,36.0,-53.0,True
FB-11446,TRX-16321,2.0,1,Dañado,NO,1,29.0,89.6,True
FB-11447,TRX-11758,4.0,2,No volvería,,0,45.0,-36.3,False
FB-11448,TRX-17601,5.0,3,No volvería,Maybe,1,48.0,9.3,True
FB-11449,TRX-16830,1.0,2,Excelente,Maybe,Sí,77.0,87.9,True
FB-11450,TRX-16960,3.0,1,Dañado,,0,70.0,70.1,False
FB-11451,TRX-12427,4.0,4,Excelente,,0,70.0,-38.2,False
FB-11452,TRX-10458,4.0,3,Dañado,SI,1,28.0,61.0,True
FB-11453,TRX-14643,1.0,2,Excelente,NO,0,29.0,36.2,False
FB-11454,TRX-17488,4.0,1,---,SI,1,75.0,-93.3,True
FB-11455,TRX-11968,3.0,2,Lento,NO,Sí,64.0,-1.4,True
FB-11456,TRX-19244,4.0,1,No volvería,,Sí,80.0,-15.5,True
FB-11457,TRX-16380,2.0,1,,Maybe,1,26.0,31.8,True
FB-11458,TRX-10180,4.0,1,Excelente,NO,No,31.0,40.6,False
FB-11459,TRX-19511,5.0,1,Dañado,NO,Sí,84.0,40.9,True
FB-11460,TRX-14960,4.0,3,,NO,No,24.0,-8.0,False
FB-11461,TRX-10558,2.0,4,,,1,23.0,89.5,True
FB-11462,TRX-17282,2.0,3,,,1,52.0,-85.8,True
FB-11463,TRX-10698,4.0,2,No volvería,SI,Sí,72.0,29.8,True
FB-11464,TRX-15811,3.0,3,Excelente,Maybe,Sí,45.0,-12.2,True
FB-11465,TRX-12282,4.0,3,Precio justo,Maybe,No,40.0,-53.5,False
FB-11466,TRX-17666,1.0,2,No volvería,SI,No,27.0,-72.7,False
FB-11467,TRX-17509,2.0,4,,NO,0,71.0,-7.5,False
FB-11468,TRX-14536,4.0,3,Precio justo,,Sí,79.0,-38.9,True
FB-11469,TRX-10149,3.0,1,Dañado,Maybe,Sí,32.0,-56.2,True
FB-11470,TRX-12593,3.0,3,Lento,Maybe,1,31.0,-92.7,True
FB-11471,TRX-15861,3.0,2,Lento,Maybe,1,28.0,-37.4,True
FB-11472,TRX-18202,5.0,4,---,NO,No,72.0,86.4,False
FB-11473,TRX-18244,5.0,3,Dañado,SI,Sí,35.0,7.7,True
FB-11474,TRX-13453,5.0,3,Precio justo,SI,No,43.0,-51.7,False
FB-11475,TRX-15715,1.0,2,,Maybe,0,64.0,95.1,False
FB-11476,TRX-18602,1.0,5,Lento,NO,1,57.0,30.2,True
FB-11477,TRX-16399,4.0,5,---,,1,60.0,1.4,True
FB-11478,TRX-18405,5.0,3,,Maybe,Sí,82.0,86.7,True
FB-11479,TRX-11028,5.0,1,Lento,SI,Sí,20.0,56.2,True
FB-11480,TRX-12858,1.0,3,Precio justo,NO,Sí,36.0,6.5,True
FB-11481,TRX-12480,3.0,5,---,SI,Sí,28.0,-98.6,True
FB-11482,TRX-15764,3.0,3,Excelente,Maybe,Sí,70.0,-17.2,True
FB-11483,TRX-19226,2.0,1,Lento,,0,31.0,59.9,False
FB-11484,TRX-15558,4.0,4,Lento,SI,1,61.0,-43.0,True
FB-11485,TRX-17528,4.0,3,Excelente,NO,0,68.0,-89.1,False
FB-11486,TRX-12294,5.0,2,Precio justo,,0,49.0,21.6,False
FB-11487,TRX-14560,1.0,1,---,NO,No,60.0,79.9,False
FB-11488,TRX-14963,4.0,3,Precio justo,NO,Sí,50.0,97.8,True
FB-11489,TRX-16454,3.0,5,Excelente,SI,1,23.0,-77.1,True
FB-11490,TRX-11117,1.0,3,Lento,NO,Sí,47.0,92.4,True
FB-11491,TRX-17925,5.0,5,Excelente,SI,0,47.0,-23.3,False
FB-11492,TRX-16168,5.0,2,Dañado,NO,1,23.0,49.1,True
FB-11493,TRX-17729,4.0,4,,SI,1,19.0,-59.2,True
FB-11494,TRX-19926,4.0,5,Excelente,SI,No,19.0,34.5,False
FB-11495,TRX-12955,2.0,3,,,No,27.0,34.3,False
FB-11496,TRX-19437,4.0,2,---,SI,No,78.0,-43.6,False
FB-11497,TRX-18306,4.0,1,No volvería,NO,Sí,18.0,-10.9,True
FB-11498,TRX-18608,3.0,3,---,SI,0,51.0,-17.1,False
FB-11499,TRX-14247,3.0,1,Precio justo,,No,53.0,31.0,False
FB-11500,TRX-12120,1.0,5,Lento,NO,No,57.0,95.4,False
FB-11501,TRX-15309,4.0,2,Lento,,Sí,37.0,14.0,True
FB-11502,TRX-19647,4.0,4,Dañado,Maybe,1,73.0,8.9,True
FB-11503,TRX-19514,5.0,3,Lento,NO,Sí,34.0,-32.4,True
FB-11504,TRX-15703,3.0,2,Dañado,Maybe,1,77.0,35.6,True
FB-11505,TRX-19576,5.0,2,Dañado,NO,Sí,56.0,69.2,True
FB-11506,TRX-16615,4.0,4,Precio justo,Maybe,No,22.0,-80.3,False
FB-11507,TRX-11107,3.0,5,Dañado,SI,0,82.0,-51.7,False
FB-11508,TRX-10736,4.0,4,Precio justo,Maybe,0,35.0,18.6,False
FB-11509,TRX-10483,2.0,4,,,Sí,79.0,-83.2,True
FB-11510,TRX-12607,5.0,4,---,,No,31.0,-30.5,False
FB-11511,TRX-13796,3.0,1,,Maybe,0,24.0,-4.1,False
FB-11512,TRX-11581,3.0,3,Dañado,SI,Sí,34.0,61.2,True
FB-11513,TRX-11740,4.0,4,,Maybe,1,30.0,5.3,True
FB-11514,TRX-18182,4.0,3,Excelente,NO,No,41.0,-24.0,False
FB-11515,TRX-17805,1.0,4,---,NO,No,80.0,-70.5,False
FB-11516,TRX-15302,1.0,5,Precio justo,Maybe,No,29.0,-59.5,False
FB-11517,TRX-13793,5.0,5,No volvería,Maybe,0,35.0,3.6,False
FB-11518,TRX-13876,3.0,4,Excelente,NO,0,40.0,60.9,False
FB-11519,TRX-11727,4.0,2,Dañado,NO,No,39.0,-20.2,False
FB-11520,TRX-12850,5.0,3,No volvería,Maybe,0,42.0,-54.4,False
FB-11521,TRX-16292,3.0,5,Precio justo,SI,1,61.0,-24.2,True
FB-11522,TRX-16882,4.0,1,No volvería,SI,0,42.0,-88.9,False
FB-11523,TRX-11054,1.0,2,---,NO,0,38.0,6.2,False
FB-11524,TRX-11014,3.0,5,No volvería,,No,46.0,-85.1,False
FB-11525,TRX-14103,4.0,2,Dañado,SI,No,77.0,70.0,False
FB-11526,TRX-11875,5.0,3,---,Maybe,Sí,25.0,52.6,True
FB-11527,TRX-10613,5.0,2,Excelente,NO,Sí,22.0,40.7,True
FB-11528,TRX-11194,2.0,1,---,SI,1,83.0,89.0,True
FB-11529,TRX-17234,3.0,2,No volvería,SI,1,69.0,77.8,True
FB-11530,TRX-16132,5.0,5,---,SI,Sí,40.0,-99.5,True
FB-11531,TRX-19937,3.0,1,---,,0,19.0,55.8,False
FB-11532,TRX-10482,5.0,3,---,NO,Sí,66.0,17.1,True
FB-11533,TRX-12851,3.0,5,Excelente,Maybe,Sí,57.0,-12.9,True
FB-11534,TRX-15261,3.0,3,,Maybe,1,78.0,-42.6,True
FB-11535,TRX-11763,3.0,4,No volvería,NO,1,48.0,-60.8,True
FB-11536,TRX-17364,2.0,5,Precio justo,,0,24.0,76.5,False
FB-11537,TRX-16187,1.0,2,Dañado,SI,No,42.0,-27.4,False
FB-11538,TRX-12182,3.0,3,No volvería,,No,75.0,-10.4,False
FB-11539,TRX-19400,1.0,2,Dañado,Maybe,Sí,78.0,42.6,True
FB-11540,TRX-19117,1.0,1,,SI,0,31.0,57.2,False
FB-11541,TRX-13272,1.0,3,,Maybe,No,23.0,25.1,False
FB-11542,TRX-13206,5.0,3,Excelente,Maybe,No,40.0,-16.1,False
FB-11543,TRX-14136,4.0,1,No volvería,Maybe,1,53.0,-87.2,True
FB-11544,TRX-18046,1.0,1,Precio justo,,No,84.0,22.3,False
FB-11545,TRX-17168,3.0,1,Lento,SI,1,62.0,69.3,True
FB-11546,TRX-14687,4.0,1,Excelente,SI,No,61.0,-90.9,False
FB-11547,TRX-13694,5.0,4,---,,1,26.0,-29.4,True
FB-11548,TRX-13296,2.0,3,Dañado,SI,0,29.0,-50.5,False
FB-11549,TRX-12655,1.0,4,Excelente,SI,0,82.0,8.1,False
FB-11550,TRX-17111,1.0,4,Precio justo,SI,Sí,73.0,-97.8,True
FB-11551,TRX-18659,5.0,2,,,1,38.0,76.5,True
FB-11552,TRX-13150,3.0,3,Dañado,NO,Sí,79.0,58.3,True
FB-11553,TRX-11409,3.0,3,Dañado,Maybe,1,38.0,-79.2,True
FB-11554,TRX-19537,4.0,3,---,Maybe,Sí,19.0,78.5,True
FB-11555,TRX-10397,4.0,3,Dañado,,1,25.0,53.5,True
FB-11556,TRX-11576,3.0,1,Lento,NO,Sí,29.0,91.3,True
FB-11557,TRX-13334,2.0,5,---,Maybe,0,39.0,-48.3,False
FB-11558,TRX-10544,3.0,2,,NO,0,66.0,71.0,False
FB-11559,TRX-12302,2.0,2,,NO,No,26.0,-70.9,False
FB-11560,TRX-10085,5.0,1,Lento,,Sí,61.0,39.3,True
FB-11561,TRX-15891,2.0,4,Dañado,NO,1,55.0,-85.6,True
FB-11562,TRX-16685,5.0,5,---,Maybe,0,20.0,42.8,False
FB-11563,TRX-19310,1.0,2,Lento,NO,Sí,19.0,-69.6,True
FB-11564,TRX-18955,3.0,4,Dañado,Maybe,0,20.0,47.0,False
FB-11565,TRX-11179,4.0,3,Precio justo,SI,Sí,32.0,-12.1,True
FB-11566,TRX-15582,1.0,5,Dañado,,Sí,67.0,-73.1,True
FB-11567,TRX-13036,4.0,5,---,SI,0,43.0,14.3,False
FB-11568,TRX-18653,2.0,3,Lento,NO,No,25.0,-95.1,False
FB-11569,TRX-18129,3.0,2,Precio justo,NO,0,70.0,-52.6,False
FB-11570,TRX-13115,3.0,5,Precio justo,,Sí,22.0,-41.5,True
FB-11571,TRX-13399,3.0,1,Lento,SI,Sí,63.0,98.4,True
FB-11572,TRX-19344,1.0,1,---,SI,Sí,56.0,58.9,True
FB-11573,TRX-17761,5.0,1,Dañado,SI,Sí,49.0,-37.6,True
FB-11574,TRX-18205,2.0,5,Lento,,No,77.0,-27.0,False
FB-11575,TRX-15768,1.0,2,Excelente,NO,Sí,34.0,-12.3,True
FB-11576,TRX-15840,1.0,4,Lento,SI,0,40.0,57.8,False
FB-11577,TRX-19153,5.0,2,Precio justo,NO,1,74.0,36.2,True
FB-11578,TRX-12258,4.0,4,Dañado,NO,No,61.0,8.3,False
FB-11579,TRX-11100,4.0,5,No volvería,NO,Sí,62.0,-10.6,True
FB-11580,TRX-17190,3.0,3,Dañado,,1,65.0,-49.1,True
FB-11581,TRX-17004,1.0,4,Precio justo,Maybe,1,32.0,-9.3,True
FB-11582,TRX-16162,5.0,4,,,No,55.0,55.3,False
FB-11583,TRX-11161,5.0,2,Dañado,NO,No,25.0,-10.5,False
FB-11584,TRX-19324,4.0,5,Precio justo,,1,63.0,4.8,True
FB-11585,TRX-11280,5.0,2,No volvería,SI,Sí,56.0,-32.3,True
FB-11586,TRX-12083,4.0,5,---,SI,No,68.0,-2.9,False
FB-11587,TRX-18474,4.0,4,,,0,51.0,52.0,False
FB-11588,TRX-14886,1.0,3,,NO,1,53.0,84.4,True
FB-11589,TRX-11653,2.0,5,Lento,Maybe,No,37.0,-0.8,False
FB-11590,TRX-11932,3.0,4,,Maybe,No,30.0,-70.4,False
FB-11591,TRX-18170,2.0,3,Excelente,NO,Sí,61.0,54.9,True
FB-11592,TRX-13777,5.0,2,---,Maybe,0,62.0,51.8,False
FB-11593,TRX-10843,2.0,2,Dañado,NO,No,64.0,35.2,False
FB-11594,TRX-19854,2.0,5,No volvería,,0,38.0,16.7,False
FB-11595,TRX-18856,4.0,5,Dañado,SI,1,40.0,-35.9,True
FB-11596,TRX-15421,1.0,5,Excelente,,1,63.0,49.6,True
FB-11597,TRX-10369,5.0,2,Excelente,Maybe,1,20.0,96.8,True
FB-11598,TRX-13670,3.0,5,Excelente,NO,No,57.0,-6.2,False
FB-11599,TRX-14749,4.0,4,No volvería,Maybe,0,81.0,-67.4,False
FB-11600,TRX-14118,3.0,1,,Maybe,0,50.0,-55.0,False
FB-11601,TRX-16396,3.0,1,Excelente,Maybe,No,67.0,-48.6,False
FB-11602,TRX-15863,1.0,5,Excelente,,0,37.0,27.2,False
FB-11603,TRX-11113,2.0,4,,,1,56.0,53.4,True
FB-11604,TRX-12586,2.0,4,Excelente,SI,1,39.0,-30.1,True
FB-11605,TRX-14719,1.0,4,Excelente,,No,63.0,46.3,False
FB-11606,TRX-11225,5.0,3,,SI,Sí,49.0,-82.4,True
FB-11607,TRX-18755,4.0,4,No volvería,Maybe,Sí,43.0,79.4,True
FB-11608,TRX-19426,2.0,2,Dañado,SI,1,61.0,-86.5,True
FB-11609,TRX-13955,1.0,2,No volvería,SI,0,25.0,60.5,False
FB-11610,TRX-18482,4.0,4,,,No,78.0,42.1,False
FB-11611,TRX-18192,4.0,1,No volvería,,0,28.0,29.1,False
FB-11612,TRX-15115,1.0,3,Excelente,Maybe,1,76.0,-87.8,True
FB-11613,TRX-16540,2.0,2,Lento,,Sí,33.0,3.9,True
FB-11614,TRX-10928,5.0,2,,,1,27.0,-75.5,True
FB-11615,TRX-18944,2.0,2,Dañado,,No,76.0,-12.1,False
FB-11616,TRX-11816,2.0,3,---,Maybe,No,70.0,-66.1,False
FB-11617,TRX-19548,2.0,4,Dañado,,1,58.0,-69.1,True
FB-11618,TRX-17716,2.0,3,---,Maybe,0,22.0,14.5,False
FB-11619,TRX-14309,3.0,4,Lento,NO,1,20.0,-43.2,True
FB-11620,TRX-10491,1.0,5,---,SI,1,45.0,54.2,True
FB-11621,TRX-10528,5.0,2,Dañado,NO,0,41.0,-49.4,False
FB-11622,TRX-15538,5.0,1,,NO,0,55.0,-32.8,False
FB-11623,TRX-16904,3.0,3,Excelente,NO,0,83.0,18.3,False
FB-11624,TRX-14274,5.0,3,Excelente,SI,0,79.0,-98.3,False
FB-11625,TRX-13285,3.0,2,Excelente,,Sí,23.0,68.3,True
FB-11626,TRX-15481,3.0,2,Excelente,Maybe,No,36.0,-81.7,False
FB-11627,TRX-10973,5.0,1,Precio justo,,Sí,35.0,-94.6,True
FB-11628,TRX-12282,5.0,1,Excelente,SI,1,79.0,54.6,True
FB-11629,TRX-13346,2.0,2,Precio justo,Maybe,0,55.0,59.9,False
FB-11630,TRX-18963,3.0,4,,NO,No,56.0,27.4,False
FB-11631,TRX-15400,4.0,2,Dañado,NO,0,37.0,66.3,False
FB-11632,TRX-11021,1.0,1,Dañado,NO,0,73.0,83.5,False
FB-11633,TRX-13860,2.0,2,Precio justo,,Sí,72.0,-55.1,True
FB-11634,TRX-18086,3.0,1,Dañado,,1,19.0,-10.1,True
FB-11635,TRX-11194,2.0,5,No volvería,NO,1,33.0,-19.0,True
FB-11636,TRX-19238,2.0,4,Lento,NO,1,24.0,-66.3,True
FB-11637,TRX-19994,1.0,1,No volvería,Maybe,0,77.0,-46.9,False
FB-11638,TRX-10579,5.0,3,Precio justo,NO,No,47.0,-18.2,False
FB-11639,TRX-15666,5.0,3,Lento,NO,Sí,52.0,-79.7,True
FB-11640,TRX-11159,1.0,4,,Maybe,0,56.0,51.4,False
FB-11641,TRX-16819,2.0,4,Precio justo,SI,0,60.0,21.8,False
FB-11642,TRX-19800,3.0,3,Excelente,,Sí,33.0,84.6,True
FB-11643,TRX-11320,5.0,5,Lento,NO,1,33.0,-93.8,True
FB-11644,TRX-19034,4.0,5,Precio justo,Maybe,Sí,41.0,30.1,True
FB-11645,TRX-17844,3.0,1,Excelente,,0,31.0,57.0,False
FB-11646,TRX-12121,2.0,4,Dañado,NO,No,33.0,2.1,False
FB-11647,TRX-14432,4.0,3,Precio justo,Maybe,0,49.0,93.2,False
FB-11648,TRX-10683,3.0,4,,SI,Sí,69.0,-92.3,True
FB-11649,TRX-11704,1.0,3,Lento,,Sí,19.0,4.9,True
FB-11650,TRX-10583,4.0,3,Dañado,NO,Sí,49.0,-37.4,True
FB-11651,TRX-18136,2.0,1,Precio justo,NO,1,60.0,94.7,True
FB-11652,TRX-18316,4.0,4,Precio justo,SI,1,35.0,91.4,True
FB-11653,TRX-13690,1.0,5,Dañado,,Sí,59.0,-80.6,True
FB-11654,TRX-15738,5.0,4,,,No,80.0,-21.4,False
FB-11655,TRX-17069,5.0,3,---,SI,Sí,26.0,-55.9,True
FB-11656,TRX-17824,5.0,5,---,SI,0,26.0,66.0,False
FB-11657,TRX-14971,1.0,3,,,Sí,34.0,82.4,True
FB-11658,TRX-13731,3.0,4,Excelente,Maybe,1,22.0,77.1,True
FB-11659,TRX-10351,1.0,3,Lento,NO,Sí,31.0,-28.6,True
FB-11660,TRX-10906,4.0,2,,,Sí,41.0,-39.6,True
FB-11661,TRX-10431,3.0,5,Excelente,Maybe,Sí,48.0,35.3,True
FB-11662,TRX-13214,5.0,1,---,SI,0,80.0,86.2,False
FB-11663,TRX-18752,1.0,2,Lento,NO,1,43.0,-87.7,True
FB-11664,TRX-19963,2.0,3,---,SI,No,34.0,-88.5,False
FB-11665,TRX-16215,5.0,4,Dañado,SI,Sí,21.0,-19.3,True
FB-11666,TRX-10296,2.0,3,Excelente,Maybe,0,24.0,-16.3,False
FB-11667,TRX-19052,3.0,1,,Maybe,Sí,20.0,-1.4,True
FB-11668,TRX-17899,5.0,4,No volvería,,1,58.0,-0.1,True
FB-11669,TRX-10854,1.0,5,No volvería,,0,38.0,-7.2,False
FB-11670,TRX-16342,2.0,5,Precio justo,NO,0,77.0,56.5,False
FB-11671,TRX-16180,1.0,3,Excelente,Maybe,0,61.0,53.0,False
FB-11672,TRX-12051,5.0,2,,NO,1,55.0,50.1,True
FB-11673,TRX-17040,1.0,4,Precio justo,,No,40.0,-34.7,False
FB-11674,TRX-16993,5.0,2,,SI,Sí,78.0,-96.3,True
FB-11675,TRX-19003,4.0,3,Excelente,NO,0,38.0,64.5,False
FB-11676,TRX-12257,1.0,4,Lento,,1,20.0,85.4,True
FB-11677,TRX-11893,4.0,5,Lento,SI,0,65.0,14.8,False
FB-11678,TRX-17175,2.0,5,Dañado,,No,28.0,-75.9,False
FB-11679,TRX-11933,1.0,3,---,,0,30.0,-68.4,False
FB-11680,TRX-16024,1.0,4,No volvería,Maybe,0,26.0,71.4,False
FB-11681,TRX-15763,2.0,3,No volvería,SI,No,68.0,32.6,False
FB-11682,TRX-13172,1.0,5,Dañado,Maybe,1,83.0,-50.8,True
FB-11683,TRX-15621,5.0,1,Dañado,,1,40.0,-62.7,True
FB-11684,TRX-17152,4.0,2,Dañado,,Sí,51.0,-41.6,True
FB-11685,TRX-10949,3.0,3,,NO,0,84.0,-38.4,False
FB-11686,TRX-13902,5.0,1,Dañado,,Sí,43.0,63.5,True
FB-11687,TRX-13801,3.0,5,Excelente,NO,Sí,78.0,79.4,True
FB-11688,TRX-11507,2.0,3,Dañado,NO,0,82.0,-49.7,False
FB-11689,TRX-19643,2.0,5,Precio justo,SI,0,29.0,-61.6,False
FB-11690,TRX-10164,1.0,5,---,Maybe,No,22.0,10.6,False
FB-11691,TRX-13721,5.0,3,Dañado,NO,Sí,77.0,13.5,True
FB-11692,TRX-16767,3.0,1,Excelente,,0,68.0,-54.6,False
FB-11693,TRX-18785,4.0,3,No volvería,,No,69.0,63.6,False
FB-11694,TRX-19306,5.0,5,No volvería,SI,0,72.0,84.0,False
FB-11695,TRX-10750,2.0,4,No volvería,SI,Sí,64.0,-83.7,True
FB-11696,TRX-10244,5.0,5,---,SI,0,45.0,51.9,False
FB-11697,TRX-14094,4.0,3,Excelente,NO,0,60.0,0.3,False
FB-11698,TRX-10931,5.0,1,---,SI,1,74.0,-60.9,True
FB-11699,TRX-11255,1.0,5,Dañado,,No,52.0,-14.2,False
FB-11700,TRX-10928,4.0,1,Lento,Maybe,0,35.0,1.2,False
FB-11701,TRX-12076,3.0,1,No volvería,,1,66.0,17.2,True
FB-11702,TRX-17185,2.0,2,No volvería,Maybe,0,21.0,-93.2,False
FB-11703,TRX-12958,5.0,1,Lento,,Sí,45.0,39.3,True
FB-11704,TRX-14630,4.0,5,Dañado,NO,Sí,81.0,1.7,True
FB-11705,TRX-10716,1.0,5,No volvería,SI,1,24.0,28.0,True
FB-11706,TRX-15146,1.0,3,Dañado,,0,29.0,70.0,False
FB-11707,TRX-15728,3.0,3,Precio justo,,1,59.0,13.1,True
FB-11708,TRX-19869,2.0,1,Lento,,0,55.0,79.1,False
FB-11709,TRX-14001,1.0,4,Excelente,NO,No,35.0,58.6,False
FB-11710,TRX-14790,2.0,5,---,SI,No,45.0,25.9,False
FB-11711,TRX-12125,4.0,1,Dañado,NO,0,81.0,16.3,False
FB-11712,TRX-19930,5.0,3,Lento,,0,55.0,-13.6,False
FB-11713,TRX-16517,3.0,5,---,NO,No,76.0,75.9,False
FB-11714,TRX-17843,1.0,2,Lento,Maybe,1,49.0,-17.3,True
FB-11715,TRX-12005,5.0,3,Lento,SI,No,67.0,-95.8,False
FB-11716,TRX-11258,1.0,2,,Maybe,1,20.0,-93.2,True
FB-11717,TRX-11251,3.0,5,Excelente,,1,72.0,85.1,True
FB-11718,TRX-14099,1.0,4,,Maybe,No,36.0,-76.2,False
FB-11719,TRX-18907,3.0,1,No volvería,,No,35.0,57.4,False
FB-11720,TRX-13372,5.0,1,---,SI,Sí,47.0,70.0,True
FB-11721,TRX-18108,4.0,4,Precio justo,NO,1,69.0,10.3,True
FB-11722,TRX-15848,3.0,1,No volvería,SI,No,46.0,68.0,False
FB-11723,TRX-13609,4.0,1,Dañado,SI,No,34.0,-78.7,False
FB-11724,TRX-17266,2.0,2,Lento,Maybe,0,36.0,99.8,False
FB-11725,TRX-14959,5.0,1,No volvería,Maybe,1,73.0,19.4,True
FB-11726,TRX-16011,3.0,2,Excelente,,Sí,31.0,70.6,True
FB-11727,TRX-19034,5.0,1,Excelente,SI,No,33.0,-45.4,False
FB-11728,TRX-14795,4.0,1,,,Sí,80.0,-37.7,True
FB-11729,TRX-14001,4.0,3,,SI,Sí,35.0,-69.3,True
FB-11730,TRX-18631,5.0,4,Precio justo,NO,1,57.0,43.3,True
FB-11731,TRX-14383,5.0,3,No volvería,Maybe,Sí,30.0,-95.3,True
FB-11732,TRX-15224,4.0,1,,Maybe,No,81.0,-78.4,False
FB-11733,TRX-18870,5.0,2,,,Sí,66.0,-65.4,True
FB-11734,TRX-18248,4.0,1,Excelente,Maybe,No,41.0,38.2,False
FB-11735,TRX-11710,2.0,5,,SI,Sí,44.0,30.9,True
FB-11736,TRX-10884,4.0,5,---,SI,Sí,60.0,24.3,True
FB-11737,TRX-15679,1.0,5,Excelente,NO,Sí,27.0,-17.5,True
FB-11738,TRX-16731,4.0,5,,Maybe,1,30.0,86.9,True
FB-11739,TRX-17966,2.0,1,Precio justo,Maybe,Sí,78.0,92.6,True
FB-11740,TRX-14583,4.0,5,Dañado,NO,1,39.0,-26.1,True
FB-11741,TRX-11285,5.0,4,No volvería,NO,0,71.0,5.2,False
FB-11742,TRX-13335,2.0,1,Dañado,,1,23.0,38.9,True
FB-11743,TRX-12246,3.0,3,Lento,,1,67.0,-46.4,True
FB-11744,TRX-18535,4.0,1,---,NO,Sí,38.0,52.6,True
FB-11745,TRX-13777,5.0,2,Dañado,Maybe,Sí,61.0,53.9,True
FB-11746,TRX-14996,3.0,4,Excelente,Maybe,No,24.0,0.2,False
FB-11747,TRX-19059,3.0,1,Excelente,Maybe,No,52.0,-16.9,False
FB-11748,TRX-13453,3.0,3,---,Maybe,No,81.0,28.2,False
FB-11749,TRX-12011,1.0,2,Dañado,NO,Sí,47.0,-96.7,True
FB-11750,TRX-16101,3.0,2,Dañado,NO,1,75.0,71.2,True
FB-11751,TRX-12325,5.0,3,Lento,,No,75.0,72.9,False
FB-11752,TRX-10587,1.0,3,,NO,No,38.0,1.0,False
FB-11753,TRX-13851,5.0,3,Lento,Maybe,1,58.0,-96.7,True
