Transaccion_ID,SKU_ID,Fecha_Venta,Cantidad_Vendida,Precio_Venta_Final,Costo_Envio,Tiempo_Entrega_Real,Estado_Envio,Ciudad_Destino,Canal_Venta
TRX-18082,PROD-1589,2025-01-06,7,1802.61,43.2,2,Entregado,Ventas_Web,Online
TRX-18083,PROD-3214,2024-12-25,2,1939.05,87.07,14,Perdido,Medellín,WhatsApp
TRX-18084,PROD-2766,2024-11-24,8,441.1,57.17,20,Retrasado,Bucaramanga,WhatsApp
TRX-18085,PROD-1894,2025-02-23,8,1500.31,68.33,8,Retrasado,Cali,App
TRX-18086,PROD-3514,2025-06-04,11,1853.48,19.85,18,Desconocido,Cali,Físico
TRX-18087,PROD-3635,2025-09-08,13,191.82,31.11,4,Devuelto,Ventas_Web,WhatsApp
TRX-18088,PROD-1435,2024-10-27,14,833.91,52.345,8,Retrasado,Cali,Online
TRX-18089,PROD-2808,2025-08-11,2,1839.63,53.49,7,Perdido,Medellín,WhatsApp
TRX-18090,PROD-3930,2025-07-31,13,413.55,88.71,25,Retrasado,Medellín,App
TRX-18091,PROD-2060,2025-07-15,6,1868.18,9.07,15,Entregado,Bogotá,WhatsApp
TRX-18092,PROD-1423,2025-06-02,13,1059.11,53.16,15,Devuelto,Cali,Online
TRX-18093,PROD-1142,2025-02-26,10,208.79,9.85,2,Retrasado,Medellín,Físico
TRX-18094,PROD-1298,2025-02-03,1,905.26,48.4,4,Devuelto,Bogotá,Físico
TRX-18095,PROD-1288,2025-12-02,11,659.26,64.74,25,Entregado,Medellín,Online
TRX-18096,PROD-3340,2025-01-29,7,571.59,75.75,22,Retrasado,Barranquilla,Online
TRX-18097,PROD-3980,2025-12-02,10,1087.54,18.16,25,Desconocido,Barranquilla,WhatsApp
TRX-18098,PROD-2026,2025-06-29,2,972.35,20.82,9,Perdido,Medellín,WhatsApp
TRX-18099,PROD-2826,2025-09-15,5,969.11,49.66,23,En Camino,Barranquilla,App
TRX-18101,PROD-3038,2025-09-28,14,1606.61,99.81,24,Entregado,Medellín,Físico
TRX-18102,PROD-1609,2025-06-01,7,968.06,38.82,18,Desconocido,Cali,Online
TRX-18103,PROD-3674,2025-02-04,10,1643.6,45.62,26,Desconocido,Barranquilla,App
TRX-18104,PROD-3622,2025-08-19,11,1650.94,46.08,12,En Camino,Bogotá,WhatsApp
TRX-18105,PROD-1003,2024-10-03,9,641.1,12.67,14,Desconocido,Bucaramanga,Online
TRX-18106,PROD-1154,2025-07-11,14,18.65,78.55,7,Retrasado,Medellín,Online
TRX-18107,PROD-3722,2025-02-17,1,1823.38,29.04,6,Devuelto,Bogotá,Online
TRX-18108,PROD-2599,2025-08-07,9,1523.78,71.85,23,Entregado,Ventas_Web,Físico
TRX-18109,PROD-2091,2024-12-11,11,223.43,50.13,22,Retrasado,Bogotá,WhatsApp
TRX-18110,PROD-1620,2025-04-01,5,1406.44,63.12,27,Entregado,Bogotá,WhatsApp
TRX-18111,PROD-3867,2025-12-19,6,49.85,10.13,19,Perdido,Medellín,Online
TRX-18112,PROD-2350,2025-09-01,14,65.24,52.345,21,En Camino,Ventas_Web,Online
TRX-18113,PROD-2602,2024-10-22,8,1056.39,89.55,19,En Camino,Cali,App
TRX-18114,PROD-3353,2025-11-10,11,201.11,28.17,22,Perdido,Barranquilla,WhatsApp
TRX-18115,PROD-1015,2025-09-16,14,1929.03,68.66,15,En Camino,Cali,Online
TRX-18116,PROD-3111,2025-09-25,2,1788.72,80.81,19,En Camino,Medellín,App
TRX-18117,PROD-3898,2026-01-30,12,1303.13,56.3,12,Desconocido,Medellín,Online
TRX-18118,PROD-3009,2025-05-09,7,136.78,37.05,2,Perdido,Bogotá,Físico
TRX-18119,PROD-2958,2026-01-16,12,656.42,97.9,11,Devuelto,Bogotá,Online
TRX-18120,PROD-2786,2024-12-15,4,749.73,31.45,13,Desconocido,Medellín,Físico
TRX-18121,PROD-2654,2025-02-19,9,966.95,95.12,4,En Camino,Ventas_Web,WhatsApp
TRX-18122,PROD-3980,2025-09-18,6,346.12,19.84,25,Devuelto,Cali,Online
TRX-18123,PROD-1287,2025-03-30,7,1159.25,41.98,1,Entregado,Ventas_Web,WhatsApp
TRX-18124,PROD-3212,2024-10-13,11,877.18,52.345,24,Entregado,Barranquilla,WhatsApp
TRX-18125,PROD-1925,2024-10-29,6,1895.12,18.16,21,En Camino,Bogotá,WhatsApp
TRX-18126,PROD-1013,2025-05-26,11,1873.03,5.21,2,Entregado,Ventas_Web,Físico
TRX-18127,PROD-2574,2025-07-02,8,1135.29,29.72,14,Perdido,Medellín,WhatsApp
TRX-18128,PROD-3823,2025-01-02,6,1292.26,13.28,25,En Camino,Cali,WhatsApp
TRX-18129,PROD-2974,2025-11-15,7,284.21,98.7,18,Perdido,Medellín,Físico
TRX-18130,PROD-1496,2025-07-13,8,454.41,77.36,11,Devuelto,Bucaramanga,Online
TRX-18131,PROD-3323,2025-05-12,1,1802.42,5.35,11,Retrasado,Bogotá,WhatsApp
TRX-18132,PROD-3192,2025-08-04,10,1401.34,26.25,19,Retrasado,Bogotá,App
TRX-18133,PROD-2470,2025-08-14,12,386.97,68.66,17,Desconocido,Cali,Físico
TRX-18134,PROD-2365,2025-07-07,4,1144.72,42.86,17,En Camino,Medellín,Físico
TRX-18135,PROD-3792,2025-08-24,6,1870.17,84.03,2,Perdido,Bogotá,Online
TRX-18136,PROD-2240,2026-01-11,1,696.89,52.345,2,Retrasado,Ventas_Web,App
TRX-18137,PROD-2640,2025-12-30,4,379.78,52.96,13,En Camino,Cali,Físico
TRX-18138,PROD-1226,2025-11-07,6,1884.63,67.1,6,Desconocido,Bogotá,Online
TRX-18139,PROD-3589,2025-05-25,7,927.92,61.72,15,Retrasado,Barranquilla,WhatsApp
TRX-18140,PROD-3650,2025-10-14,13,840.31,65.63,11,Desconocido,Ventas_Web,WhatsApp
TRX-18141,PROD-1371,2025-03-18,6,542.46,26.86,24,Retrasado,Ventas_Web,Físico
TRX-18142,PROD-2496,2025-04-23,11,1784.25,40.46,28,Entregado,Barranquilla,Online
TRX-18143,PROD-3189,2025-09-15,4,1692.78,9.81,4,En Camino,Cali,WhatsApp
TRX-18144,PROD-2392,2025-01-02,12,811.95,60.83,19,Desconocido,Bogotá,WhatsApp
TRX-18145,PROD-1329,2025-07-05,13,70.92,48.63,29,Desconocido,Medellín,Online
TRX-18146,PROD-2882,2024-10-14,7,898.84,77.27,14,Retrasado,Ventas_Web,WhatsApp
TRX-18147,PROD-2187,2024-10-11,10,369.91,24.61,18,Desconocido,Cali,WhatsApp
TRX-18148,PROD-3653,2025-07-06,14,294.04,52.345,17,En Camino,Bogotá,App
TRX-18149,PROD-1831,2025-06-25,2,792.26,46.5,8,Entregado,Cali,Online
TRX-18150,PROD-1723,2026-01-30,6,207.16,22.17,13,En Camino,Cali,WhatsApp
TRX-18151,PROD-3271,2025-02-16,5,1915.35,63.33,23,Entregado,Cali,App
TRX-18152,PROD-1161,2025-10-13,2,104.6,85.56,29,Retrasado,Bogotá,WhatsApp
TRX-18153,PROD-2573,2024-11-01,9,808.73,77.72,15,Desconocido,Bucaramanga,Online
TRX-18154,PROD-3706,2025-03-08,13,333.78,94.7,11,Desconocido,Bucaramanga,Online
TRX-18155,PROD-1782,2024-12-22,7,1380.73,97.31,16,Retrasado,Medellín,WhatsApp
TRX-18156,PROD-2224,2024-12-03,14,166.83,78.34,18,Retrasado,Ventas_Web,Físico
TRX-18157,PROD-3850,2025-09-22,3,1098.14,32.25,12,Entregado,Ventas_Web,App
TRX-18158,PROD-2597,2025-12-04,7,1548.47,25.83,23,Devuelto,Bogotá,WhatsApp
TRX-18159,PROD-1437,2025-07-02,11,1900.62,47.52,12,Entregado,Bogotá,Físico
TRX-18160,PROD-3583,2025-08-23,11,1400.07,52.345,6,Entregado,Bogotá,App
TRX-18161,PROD-3821,2025-02-09,6,207.99,99.42,24,Desconocido,Bogotá,App
TRX-18162,PROD-2471,2025-05-19,7,186.16,44.2,6,Perdido,Barranquilla,Físico
TRX-18163,PROD-2992,2024-12-09,4,1465.88,23.91,4,Retrasado,Bogotá,App
TRX-18164,PROD-1347,2025-04-09,13,438.51,94.71,29,Retrasado,Bogotá,App
TRX-18165,PROD-3591,2024-10-09,13,900.01,41.66,24,Perdido,Bogotá,WhatsApp
TRX-18166,PROD-2793,2025-04-28,10,1953.48,70.64,1,Desconocido,Bogotá,Físico
TRX-18167,PROD-1776,2025-05-09,13,1641.61,79.87,26,Devuelto,Barranquilla,WhatsApp
TRX-18168,PROD-1573,2025-08-28,8,1694.72,85.1,17,En Camino,Bucaramanga,WhatsApp
TRX-18169,PROD-1146,2025-02-07,8,1722.93,83.02,4,Retrasado,Bucaramanga,App
TRX-18170,PROD-1790,2025-02-16,7,1242.9,84.44,17,Retrasado,Barranquilla,Físico
TRX-18171,PROD-1103,2025-04-20,13,1490.43,68.43,5,Entregado,Bogotá,Online
TRX-18172,PROD-3948,2025-02-27,7,724.33,52.345,27,Devuelto,Cali,Físico
TRX-18173,PROD-3428,2025-11-10,10,1996.91,43.36,25,Devuelto,Ventas_Web,App
TRX-18174,PROD-1976,2025-02-22,13,566.45,68.39,9,Desconocido,Bucaramanga,Online
TRX-18175,PROD-3003,2025-09-01,13,1184.11,84.49,25,Devuelto,Cali,WhatsApp
TRX-18176,PROD-2592,2025-08-18,8,571.3,38.31,6,Devuelto,Bogotá,Online
TRX-18177,PROD-1258,2025-10-10,1,233.02,33.17,12,Perdido,Medellín,Online
TRX-18178,PROD-3214,2025-12-16,6,1139.5,37.65,17,Entregado,Barranquilla,Físico
TRX-18179,PROD-3635,2025-09-15,2,713.16,57.37,26,Desconocido,Medellín,WhatsApp
TRX-18180,PROD-2260,2025-09-09,1,1170.61,9.98,21,Perdido,Bogotá,Físico
TRX-18181,PROD-3046,2025-03-04,12,1121.77,79.0,10,Perdido,Medellín,Online
TRX-18182,PROD-3187,2025-07-26,10,1089.09,18.19,2,En Camino,Barranquilla,App
TRX-18183,PROD-2840,2025-01-01,7,255.37,17.62,28,Entregado,Medellín,App
TRX-18184,PROD-1067,2025-08-15,6,885.96,52.345,1,Devuelto,Medellín,Online
TRX-18185,PROD-1151,2025-08-15,5,1625.89,23.78,13,Desconocido,Bogotá,App
TRX-18186,PROD-2389,2025-02-24,5,637.14,59.81,21,Entregado,Bogotá,App
TRX-18187,PROD-1229,2024-10-02,9,893.22,32.13,21,Devuelto,Bogotá,Físico
TRX-18188,PROD-2383,2025-09-10,9,992.72,39.97,1,En Camino,Bogotá,WhatsApp
TRX-18189,PROD-3953,2025-11-23,12,1726.84,93.51,13,Retrasado,Medellín,App
TRX-18190,PROD-1175,2025-03-24,12,1314.64,85.48,29,Perdido,Bucaramanga,WhatsApp
TRX-18191,PROD-2660,2025-12-21,6,209.4,85.96,23,En Camino,Barranquilla,WhatsApp
TRX-18192,PROD-1484,2025-02-03,13,1731.69,59.88,3,Perdido,Bucaramanga,Físico
TRX-18193,PROD-1867,2024-09-28,3,1665.81,87.31,11,Desconocido,Bogotá,Online
TRX-18194,PROD-3678,2025-08-21,7,1509.76,78.96,29,Devuelto,Bogotá,App
TRX-18195,PROD-3733,2025-11-28,4,937.46,95.56,22,Desconocido,Bucaramanga,App
TRX-18196,PROD-3142,2025-08-21,5,1517.52,52.345,16,Devuelto,Medellín,Físico
TRX-18197,PROD-2877,2025-06-07,7,962.7,11.11,18,En Camino,Ventas_Web,Físico
TRX-18198,PROD-3777,2025-04-21,12,1475.88,7.73,25,Retrasado,Barranquilla,Online
TRX-18199,PROD-3197,2024-11-12,7,1761.42,21.63,2,Retrasado,Bogotá,WhatsApp
TRX-18201,PROD-3373,2025-02-16,10,914.61,62.53,18,Devuelto,Cali,App
TRX-18202,PROD-1954,2026-02-02,8,1720.09,45.48,17,Devuelto,Bogotá,Físico
TRX-18203,PROD-1295,2025-10-04,1,211.9,53.71,1,Retrasado,Medellín,Físico
TRX-18204,PROD-1151,2025-01-28,5,212.62,83.81,28,Devuelto,Barranquilla,WhatsApp
TRX-18205,PROD-1579,2026-01-21,12,1101.05,93.27,4,Desconocido,Medellín,App
TRX-18206,PROD-3002,2025-06-07,9,1307.17,74.32,23,Devuelto,Bucaramanga,Físico
TRX-18207,PROD-3678,2024-11-12,7,314.46,77.19,20,En Camino,Ventas_Web,Físico
TRX-18208,PROD-1078,2025-02-23,11,949.64,52.345,21,Retrasado,Ventas_Web,Físico
TRX-18209,PROD-2930,2024-12-01,12,197.78,35.44,6,Retrasado,Medellín,Físico
TRX-18210,PROD-3532,2025-06-25,13,1208.18,49.37,21,Desconocido,Medellín,App
TRX-18211,PROD-1187,2025-06-28,2,1711.64,89.09,5,Desconocido,Bogotá,WhatsApp
TRX-18212,PROD-1994,2025-07-29,1,1477.9,79.66,20,Entregado,Cali,Online
TRX-18213,PROD-3872,2025-10-26,8,762.8,70.01,9,Desconocido,Medellín,Online
TRX-18214,PROD-3657,2025-02-03,9,1987.65,11.2,21,Retrasado,Bucaramanga,WhatsApp
TRX-18215,PROD-1534,2025-04-30,10,1329.24,8.75,25,Retrasado,Medellín,WhatsApp
TRX-18216,PROD-1058,2025-03-04,5,1632.34,17.39,4,Desconocido,Bogotá,App
TRX-18217,PROD-1705,2025-12-25,14,1342.7,60.23,25,Entregado,Barranquilla,Online
TRX-18218,PROD-3591,2025-02-05,11,1978.94,55.96,5,Devuelto,Ventas_Web,WhatsApp
TRX-18219,PROD-1204,2024-11-18,6,1644.51,94.56,8,Devuelto,Medellín,Físico
TRX-18220,PROD-2258,2025-11-30,2,1043.65,52.345,17,Perdido,Bogotá,App
TRX-18221,PROD-1398,2025-03-18,11,740.09,71.0,15,Devuelto,Medellín,WhatsApp
TRX-18222,PROD-2868,2025-01-15,5,1367.49,32.93,20,Retrasado,Medellín,Online
TRX-18223,PROD-3503,2026-02-03,12,1184.54,20.34,13,Perdido,Barranquilla,Físico
TRX-18224,PROD-1699,2026-01-07,4,1262.41,85.71,15,Perdido,Barranquilla,WhatsApp
TRX-18225,PROD-3420,2025-02-18,8,692.59,48.66,29,Desconocido,Medellín,Online
TRX-18226,PROD-1261,2025-05-21,8,863.17,67.08,4,Desconocido,Barranquilla,App
TRX-18227,PROD-1435,2025-01-23,14,1120.61,58.69,18,Devuelto,Bogotá,Online
TRX-18228,PROD-1467,2025-07-11,5,1680.17,15.21,19,Perdido,Barranquilla,Online
TRX-18229,PROD-3036,2025-08-15,11,1528.19,10.42,24,Entregado,Medellín,Online
TRX-18230,PROD-3437,2024-11-30,8,246.13,40.82,28,Perdido,Medellín,App
TRX-18231,PROD-3521,2025-08-02,6,498.65,39.35,8,En Camino,Medellín,WhatsApp
TRX-18232,PROD-1903,2024-11-24,10,63.05,52.345,14,Entregado,Barranquilla,WhatsApp
TRX-18233,PROD-1258,2025-05-01,6,25.84,69.01,1,Retrasado,Bogotá,Físico
TRX-18234,PROD-1830,2024-10-08,13,456.51,65.06,2,Devuelto,Medellín,WhatsApp
TRX-18235,PROD-2745,2025-10-17,13,1600.65,97.05,20,Devuelto,Barranquilla,App
TRX-18236,PROD-2381,2024-12-09,4,1810.45,86.52,27,Desconocido,Medellín,Online
TRX-18237,PROD-3778,2025-01-22,10,789.62,52.18,29,En Camino,Bogotá,App
TRX-18238,PROD-2646,2025-12-02,12,1130.77,52.5,22,Devuelto,Cali,Online
TRX-18239,PROD-2328,2025-06-07,11,1415.04,69.04,3,Retrasado,Cali,WhatsApp
TRX-18240,PROD-1494,2025-04-27,3,1906.34,15.84,16,Perdido,Medellín,Físico
TRX-18241,PROD-3802,2026-01-14,9,1826.74,99.99,23,Devuelto,Bucaramanga,Físico
TRX-18242,PROD-3359,2025-01-14,5,123.81,54.29,3,Retrasado,Ventas_Web,WhatsApp
TRX-18243,PROD-3235,2025-09-27,10,503.85,91.44,24,Desconocido,Barranquilla,Online
TRX-18244,PROD-1562,2025-12-27,10,107.8,52.345,6,Entregado,Medellín,WhatsApp
TRX-18245,PROD-2317,2025-10-07,4,1236.92,96.9,8,Retrasado,Bucaramanga,App
TRX-18246,PROD-1873,2025-02-15,6,1423.88,60.26,23,Desconocido,Bogotá,WhatsApp
TRX-18247,PROD-1186,2025-12-31,14,623.48,14.82,12,En Camino,Barranquilla,WhatsApp
TRX-18248,PROD-3429,2025-05-17,4,1709.17,59.47,5,Retrasado,Medellín,Online
TRX-18249,PROD-1710,2026-01-11,6,911.1,61.78,5,Devuelto,Medellín,WhatsApp
TRX-18250,PROD-2374,2025-12-26,10,1996.78,79.97,3,Perdido,Medellín,App
TRX-18251,PROD-1258,2025-11-15,8,10.8,9.58,4,Retrasado,Bucaramanga,WhatsApp
TRX-18252,PROD-1494,2024-12-17,8,227.88,49.3,24,En Camino,Bogotá,App
TRX-18253,PROD-2121,2025-03-08,12,610.57,92.66,5,Entregado,Medellín,WhatsApp
TRX-18254,PROD-1578,2025-01-29,6,60.76,99.17,29,En Camino,Bogotá,Online
TRX-18255,PROD-2700,2025-03-06,1,1566.86,23.18,25,Desconocido,Barranquilla,Físico
TRX-18256,PROD-1688,2025-06-26,13,115.02,52.345,3,Entregado,Cali,Físico
TRX-18257,PROD-3852,2025-06-06,1,1500.47,87.71,10,Retrasado,Medellín,App
TRX-18258,PROD-2515,2025-02-01,14,114.61,18.89,19,Perdido,Medellín,WhatsApp
TRX-18259,PROD-3266,2026-01-15,3,512.93,84.91,24,En Camino,Barranquilla,Online
TRX-18260,PROD-1675,2024-11-19,2,1684.14,31.34,8,Perdido,Medellín,WhatsApp
TRX-18261,PROD-2796,2025-06-06,1,1902.68,96.16,28,Desconocido,Bogotá,Online
TRX-18262,PROD-1997,2025-02-10,1,834.91,71.07,23,Retrasado,Cali,Online
TRX-18263,PROD-3383,2025-03-15,12,1940.18,42.92,6,Perdido,Medellín,WhatsApp
TRX-18264,PROD-1166,2025-03-16,12,1257.49,31.69,23,Perdido,Ventas_Web,WhatsApp
TRX-18265,PROD-1546,2025-04-19,12,837.51,27.35,7,En Camino,Barranquilla,Físico
TRX-18266,PROD-1409,2025-04-14,6,1607.57,69.68,6,Retrasado,Ventas_Web,WhatsApp
TRX-18267,PROD-3589,2024-09-29,7,597.7,90.1,13,Perdido,Bucaramanga,Físico
TRX-18268,PROD-3508,2024-11-12,8,538.93,52.345,13,Entregado,Bucaramanga,App
TRX-18269,PROD-2540,2025-06-08,3,1316.53,76.72,25,Devuelto,Bogotá,Físico
TRX-18270,PROD-1646,2025-03-19,1,787.07,84.31,21,Entregado,Bogotá,Físico
TRX-18271,PROD-1064,2025-11-06,5,280.48,79.23,5,Desconocido,Ventas_Web,Online
TRX-18272,PROD-2994,2024-10-23,8,143.26,98.02,6,Perdido,Medellín,Online
TRX-18273,PROD-1330,2025-09-13,12,1577.81,76.99,10,Retrasado,Bogotá,Físico
TRX-18274,PROD-1026,2025-08-06,11,1355.06,24.97,27,Entregado,Bogotá,App
TRX-18275,PROD-1029,2025-02-23,14,829.48,80.2,29,Retrasado,Medellín,Online
TRX-18276,PROD-1734,2025-12-17,11,1793.49,35.6,20,Desconocido,Bogotá,App
TRX-18277,PROD-1365,2025-09-21,4,827.6,99.6,26,Entregado,Cali,Físico
TRX-18278,PROD-3894,2024-11-16,2,1423.49,40.78,10,Retrasado,Bogotá,WhatsApp
TRX-18279,PROD-3669,2025-02-25,9,1819.14,32.82,25,Perdido,Cali,Físico
TRX-18280,PROD-3431,2024-11-05,12,1683.02,52.345,28,En Camino,Ventas_Web,WhatsApp
TRX-18281,PROD-2162,2024-12-12,13,1027.1,27.73,16,Entregado,Barranquilla,Online
TRX-18282,PROD-2704,2025-03-07,9,1364.47,67.56,18,Desconocido,Barranquilla,Online
TRX-18283,PROD-3840,2026-01-30,3,833.19,15.38,27,Retrasado,Medellín,Online
TRX-18284,PROD-2949,2024-10-22,7,1297.92,95.59,28,Entregado,Medellín,Online
TRX-18285,PROD-3835,2025-08-10,13,522.53,32.96,3,Retrasado,Barranquilla,Físico
TRX-18286,PROD-1519,2025-02-05,1,875.14,33.06,25,Retrasado,Bucaramanga,Físico
TRX-18287,PROD-1844,2024-10-06,8,427.0,9.38,1,En Camino,Cali,Online
TRX-18288,PROD-1586,2025-09-14,8,85.99,28.37,21,Retrasado,Medellín,App
TRX-18289,PROD-3620,2026-01-18,13,1181.19,44.8,3,Entregado,Bogotá,WhatsApp
TRX-18290,PROD-2109,2025-01-06,3,1730.21,40.11,19,Desconocido,Barranquilla,Online
TRX-18291,PROD-3142,2025-09-16,12,60.9,30.94,1,Perdido,Medellín,Online
TRX-18292,PROD-2844,2025-08-06,5,400.1,52.345,8,Desconocido,Bogotá,Online
TRX-18293,PROD-2687,2024-12-06,4,925.77,8.87,19,Devuelto,Medellín,App
TRX-18294,PROD-1979,2025-12-13,7,1335.13,33.56,4,Retrasado,Bucaramanga,Online
TRX-18295,PROD-1714,2024-12-10,11,350.75,78.94,16,Devuelto,Medellín,WhatsApp
TRX-18296,PROD-3500,2025-04-04,7,122.82,46.69,5,Perdido,Bogotá,WhatsApp
TRX-18297,PROD-3833,2026-01-20,11,1042.91,32.62,5,Desconocido,Barranquilla,Físico
TRX-18298,PROD-1154,2025-09-20,8,1639.23,33.96,28,Devuelto,Bucaramanga,App
TRX-18299,PROD-3442,2024-12-27,5,80.12,57.67,2,Retrasado,Bogotá,Físico
TRX-18301,PROD-3937,2025-06-05,13,1330.39,64.93,6,Desconocido,Medellín,App
TRX-18302,PROD-3047,2025-10-24,11,270.18,99.0,27,Desconocido,Bogotá,WhatsApp
TRX-18303,PROD-3506,2025-01-07,5,479.53,8.91,7,En Camino,Bogotá,Online
TRX-18304,PROD-1360,2024-10-09,8,1075.63,52.345,15,Desconocido,Bogotá,WhatsApp
TRX-18305,PROD-3568,2024-10-07,5,1906.93,21.03,10,Retrasado,Cali,Físico
TRX-18306,PROD-2233,2025-11-13,13,581.81,22.02,10,Retrasado,Bogotá,App
TRX-18307,PROD-2424,2026-02-03,14,980.18,47.47,19,En Camino,Bogotá,Físico
TRX-18308,PROD-2715,2025-06-21,13,805.86,8.93,24,En Camino,Bogotá,WhatsApp
TRX-18309,PROD-1018,2026-02-03,1,1795.82,50.36,16,Desconocido,Cali,App
TRX-18310,PROD-3284,2024-10-05,11,153.06,93.25,22,En Camino,Barranquilla,Online
TRX-18311,PROD-1965,2025-05-27,3,1136.63,6.1,23,En Camino,Bogotá,App
TRX-18312,PROD-1786,2025-04-24,2,1693.78,39.67,9,En Camino,Barranquilla,Físico
TRX-18313,PROD-1481,2025-02-20,12,1976.35,77.28,24,Retrasado,Cali,Físico
TRX-18314,PROD-3171,2025-07-11,10,1400.46,19.68,8,Devuelto,Barranquilla,Físico
TRX-18315,PROD-1391,2024-11-04,5,766.07,12.37,19,Entregado,Barranquilla,Físico
TRX-18316,PROD-3535,2025-11-30,13,829.53,52.345,1,Retrasado,Medellín,App
TRX-18317,PROD-2482,2025-01-14,8,709.85,64.92,28,Perdido,Bucaramanga,App
TRX-18318,PROD-3210,2025-08-18,9,1211.19,5.95,17,Desconocido,Cali,WhatsApp
TRX-18319,PROD-3078,2024-12-12,9,1481.42,81.17,26,Retrasado,Cali,WhatsApp
TRX-18320,PROD-1898,2025-09-07,1,1640.74,11.35,18,Desconocido,Medellín,App
TRX-18321,PROD-2901,2025-02-10,1,839.02,54.81,24,Retrasado,Medellín,WhatsApp
TRX-18322,PROD-3565,2024-10-22,1,1436.25,75.31,26,Devuelto,Bucaramanga,App
TRX-18323,PROD-3700,2025-12-07,1,1833.28,27.99,15,Desconocido,Bogotá,Online
TRX-18324,PROD-1852,2026-01-29,9,1842.44,14.84,6,En Camino,Bogotá,App
TRX-18325,PROD-2132,2024-10-22,1,1411.02,21.68,22,Desconocido,Barranquilla,WhatsApp
TRX-18326,PROD-1217,2025-12-21,7,1277.44,86.19,17,Perdido,Medellín,Online
TRX-18327,PROD-1793,2025-06-15,6,1067.74,72.05,18,Devuelto,Bucaramanga,WhatsApp
TRX-18328,PROD-1461,2024-12-30,9,374.56,52.345,21,Entregado,Barranquilla,App
TRX-18329,PROD-1611,2025-12-16,11,256.02,23.82,19,Perdido,Ventas_Web,WhatsApp
TRX-18330,PROD-3806,2024-12-25,9,976.56,73.03,2,Perdido,Bogotá,App
TRX-18331,PROD-2943,2025-04-21,4,327.29,72.32,25,Devuelto,Bucaramanga,WhatsApp
TRX-18332,PROD-3037,2025-07-14,9,1158.23,99.78,26,Perdido,Bogotá,WhatsApp
TRX-18333,PROD-1722,2024-10-29,14,1294.95,42.2,7,Retrasado,Barranquilla,App
TRX-18334,PROD-1654,2025-10-14,13,1055.98,87.16,17,Retrasado,Bucaramanga,Online
TRX-18335,PROD-3744,2024-12-20,14,82.49,47.41,15,En Camino,Bucaramanga,App
TRX-18336,PROD-1176,2025-11-14,6,124.88,90.29,16,Devuelto,Medellín,App
TRX-18337,PROD-1221,2025-06-04,5,235.55,13.7,27,Retrasado,Bucaramanga,App
TRX-18338,PROD-3641,2025-04-24,9,315.76,21.65,17,Perdido,Ventas_Web,Físico
TRX-18339,PROD-2491,2025-11-18,7,1979.87,85.75,3,Perdido,Bogotá,Físico
TRX-18340,PROD-2167,2024-10-06,9,695.55,52.345,10,Retrasado,Bogotá,WhatsApp
TRX-18341,PROD-1858,2025-04-02,5,591.03,82.83,6,Devuelto,Ventas_Web,Físico
TRX-18342,PROD-2780,2025-07-14,4,114.01,34.02,29,Devuelto,Bucaramanga,Online
TRX-18343,PROD-2029,2025-03-23,10,1274.29,61.7,2,Entregado,Ventas_Web,App
TRX-18344,PROD-2369,2025-01-30,3,1307.86,41.36,11,Devuelto,Barranquilla,Online
TRX-18345,PROD-3526,2025-05-04,5,359.14,5.98,8,Desconocido,Medellín,App
TRX-18346,PROD-2856,2024-11-04,9,1839.29,7.48,14,Desconocido,Barranquilla,Online
TRX-18347,PROD-1177,2025-03-22,3,1602.98,10.15,12,Desconocido,Ventas_Web,Físico
TRX-18348,PROD-1427,2025-10-14,1,468.34,61.44,20,Retrasado,Bucaramanga,App
TRX-18349,PROD-1214,2025-03-10,2,976.84,31.53,24,Entregado,Bogotá,Físico
TRX-18350,PROD-3201,2025-06-13,10,922.2,18.68,28,Perdido,Ventas_Web,Físico
TRX-18351,PROD-1720,2026-01-09,5,703.56,94.41,7,Retrasado,Cali,App
TRX-18352,PROD-1647,2024-12-27,3,1637.09,52.345,18,En Camino,Medellín,Online
TRX-18353,PROD-1119,2025-04-13,6,227.44,16.53,25,En Camino,Bogotá,WhatsApp
TRX-18354,PROD-2986,2026-02-02,11,836.48,69.03,5,Devuelto,Barranquilla,Físico
TRX-18355,PROD-3109,2025-12-13,8,861.78,89.95,6,Entregado,Bogotá,Físico
TRX-18356,PROD-1475,2025-08-09,6,942.76,20.56,13,Entregado,Barranquilla,App
TRX-18357,PROD-1290,2025-08-23,10,1724.09,25.4,2,Perdido,Bucaramanga,App
TRX-18358,PROD-1963,2025-10-15,9,444.15,59.51,19,Devuelto,Medellín,Online
TRX-18359,PROD-3954,2024-11-29,6,214.82,53.3,26,Entregado,Barranquilla,Físico
TRX-18360,PROD-2821,2024-12-23,14,1239.44,54.5,28,Retrasado,Medellín,WhatsApp
TRX-18361,PROD-3427,2025-06-15,5,355.93,57.69,8,Perdido,Cali,Físico
TRX-18362,PROD-3374,2025-08-19,4,159.11,95.24,11,Entregado,Ventas_Web,Online
TRX-18363,PROD-2335,2025-03-19,2,859.03,10.11,21,En Camino,Cali,WhatsApp
TRX-18364,PROD-2716,2025-02-20,6,447.1,52.345,16,En Camino,Bucaramanga,App
TRX-18365,PROD-1814,2025-08-05,2,728.82,77.24,26,Entregado,Medellín,App
TRX-18366,PROD-3772,2024-11-08,5,526.83,27.09,1,Desconocido,Cali,App
